Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion_x,Name,City,Contact_Number,Email,Gender,Address,Product_Name,Category,UnitPrice,Occasion_y,Description,TotalAmount,Year,Month,Month_Name,Day,Weekday_Name
570,C056,69,3,2023-02-28,11:25:04,09-03-2023,00:53:55,Satna,Holi,Pihu Choudhury,Haridwar,9732644810,dhanuksastry@yahoo.com,Male,"H.No. 029, Grover
Kadapa-492513",Id Box,Cake,998,Holi,Earum odio vitae mollitia autem.,2994,2023,2,February,2023-02-28,Tuesday
571,C046,6,1,2023-02-28,09:38:25,09-03-2023,04:26:01,Bhatpara,Holi,Tara Kannan,Guna,917543187237,madanheer@gmail.com,Male,"H.No. 26
Khurana, Kharagpur-183176",Quos Box,Cake,1112,Holi,Eum deleniti adipisci vero neque.,1112,2023,2,February,2023-02-28,Tuesday
572,C060,25,5,2023-06-04,15:48:37,10-06-2023,10:11:48,Kamarhati,Anniversary,Riya Wagle,Satara,214103009,veercheema@khosla.com,Male,"H.No. 775
Sha Circle
Mumbai 290110",Qui Gift,Plants,1202,Anniversary,Maxime culpa earum blanditiis.,6010,2023,6,June,2023-06-04,Sunday
573,C040,3,5,2023-02-08,02:52:06,14-02-2023,02:57:06,Thane,Valentine's Day,Hazel Mangat,Pallavaram,918810621361,aarnakrishna@chokshi.org,Female,"H.No. 07
Lad Ganj, Jaipur-750706",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,7670,2023,2,February,2023-02-08,Wednesday
574,C064,29,3,2023-03-02,23:57:06,06-03-2023,21:45:12,Kozhikode,Holi,Indrajit Kale,Srikakulam,916181058210,sabharwalmamooty@tella.com,Male,"191
Bera Path, Bhimavaram 502334",In Set,Colors,1252,Holi,Occaecati impedit incidunt qui.,3756,2023,3,March,2023-03-02,Thursday
575,C076,49,2,2023-02-06,13:24:32,09-02-2023,14:55:08,Kota,Valentine's Day,Oorja Dayal,Gaya,916936516442,indrajit78@balay-ravi.com,Female,"49
Sami
Dibrugarh-768751",Voluptate Pack,Colors,903,Valentine's Day,Saepe ratione ab inventore dignissimos.,1806,2023,2,February,2023-02-06,Monday
576,C074,53,4,2023-08-20,07:04:37,26-08-2023,08:01:59,Aurangabad,Raksha Bandhan,Vanya Apte,Sultan Pur Majra,919182523205,gdoshi@gmail.com,Female,"509, Shah Road, Medininagar 212721",Ipsam Set,Sweets,1672,Raksha Bandhan,Deleniti aspernatur pariatur laudantium nihil at.,6688,2023,8,August,2023-08-20,Sunday
577,C008,20,4,2023-10-28,14:51:26,05-11-2023,18:50:45,Hazaribagh,Anniversary,Veer Ray,Chinsurah,7138085704,uthkarshjohal@yahoo.com,Female,"H.No. 589, Gala Circle, Nandyal-774484",Reiciendis Box,Colors,697,Anniversary,Molestias earum quam dolor.,2788,2023,10,October,2023-10-28,Saturday
578,C008,18,4,2023-07-31,18:27:40,06-08-2023,16:43:25,Warangal,Birthday,Veer Ray,Chinsurah,7138085704,uthkarshjohal@yahoo.com,Female,"H.No. 589, Gala Circle, Nandyal-774484",Nemo Set,Plants,781,Birthday,Perspiciatis nemo dolorem perspiciatis aspernatur.,3124,2023,7,July,2023-07-31,Monday
579,C092,29,2,2023-03-07,21:38:40,14-03-2023,10:45:06,Maheshtala,Holi,Zoya Mani,Dibrugarh,918918356963,obose@gmail.com,Male,"H.No. 319
Mandal Ganj, Vijayawada-709890",In Set,Colors,1252,Holi,Occaecati impedit incidunt qui.,2504,2023,3,March,2023-03-07,Tuesday
580,C093,24,4,2023-06-16,22:03:12,20-06-2023,12:25:42,Bhatpara,Birthday,Mamooty Bawa,Tumkur,912783169130,veer55@chaudhari.net,Male,"499
Apte Street
Gorakhpur 610533",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,2140,2023,6,June,2023-06-16,Friday
581,C082,18,2,2023-07-02,02:08:23,11-07-2023,14:56:59,Anand,Birthday,Anya Chaudhari,Ahmednagar,813770782,subramanianojas@gmail.com,Female,"64/161, Kaur Ganj, Kadapa 257529",Nemo Set,Plants,781,Birthday,Perspiciatis nemo dolorem perspiciatis aspernatur.,1562,2023,7,July,2023-07-02,Sunday
582,C019,3,4,2023-02-04,18:30:31,05-02-2023,19:16:41,Latur,Valentine's Day,Amira Sengupta,Danapur,914513393592,purab20@dhar.com,Male,"77
Dass Street
Sasaram-948992",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,6136,2023,2,February,2023-02-04,Saturday
583,C025,56,4,2023-09-18,16:47:25,22-09-2023,19:58:33,Hosur,Anniversary,Ira Bava,Singrauli,917406193950,rastogizain@yahoo.com,Female,"13/846, Bajaj Road, Nangloi Jat-882740",Quia Gift,Raksha Bandhan,1272,Anniversary,Veniam expedita odit esse.,5088,2023,9,September,2023-09-18,Monday
584,C089,34,2,2023-08-23,07:39:30,27-08-2023,16:10:28,Eluru,Raksha Bandhan,Oorja Dey,Nellore,917264144428,shanaya87@gmail.com,Female,"91, Handa Circle
Baranagar-841504",Placeat Pack,Soft Toys,1335,Raksha Bandhan,Illo in quas at rem.,2670,2023,8,August,2023-08-23,Wednesday
585,C013,63,5,2023-04-26,18:32:41,01-05-2023,01:52:06,Bhubaneswar,All Occasions,Manikya Goswami,Mangalore,912112817503,settytara@gmail.com,Female,"382, Banerjee Ganj
Patna 002103",Adipisci Set,Sweets,1348,All Occasions,Recusandae voluptate eaque blanditiis harum in facere consequuntur.,6740,2023,4,April,2023-04-26,Wednesday
586,C068,64,5,2023-08-27,21:04:38,04-09-2023,16:30:39,Bilaspur,Raksha Bandhan,Ritvik Garde,Kalyan-Dombivli,913719858588,parinaaz89@varty-gaba.com,Male,"59/845, Kade Path, Barasat 294473",Nostrum Box,Soft Toys,1878,Raksha Bandhan,Illo laboriosam at delectus.,9390,2023,8,August,2023-08-27,Sunday
587,C018,43,1,2023-11-02,00:51:24,03-11-2023,10:41:06,Panchkula,Diwali,Eva Vaidya,Nizamabad,919080029661,drishya20@kapadia.com,Male,"34/29
Manne Circle, Ahmedabad 929297",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,750,2023,11,November,2023-11-02,Thursday
588,C056,49,5,2023-02-04,06:37:00,05-02-2023,21:21:57,Kishanganj,Valentine's Day,Pihu Choudhury,Haridwar,9732644810,dhanuksastry@yahoo.com,Male,"H.No. 029, Grover
Kadapa-492513",Voluptate Pack,Colors,903,Valentine's Day,Saepe ratione ab inventore dignissimos.,4515,2023,2,February,2023-02-04,Saturday
589,C093,40,3,2023-12-09,21:23:17,19-12-2023,01:21:34,Lucknow,Anniversary,Mamooty Bawa,Tumkur,912783169130,veer55@chaudhari.net,Male,"499
Apte Street
Gorakhpur 610533",Provident Pack,Sweets,1923,Anniversary,Voluptate eaque accusamus nobis voluptatem accusamus.,5769,2023,12,December,2023-12-09,Saturday
590,C006,23,2,2023-01-19,21:36:21,23-01-2023,05:53:50,Durg,Anniversary,Rania Mann,Karimnagar,919363577179,evaswamy@biswas-sekhon.com,Female,"15/89, Dayal Chowk, Rohtak 586046",Dignissimos Pack,Sweets,1098,Anniversary,Sunt laborum incidunt ad asperiores itaque minus placeat.,2196,2023,1,January,2023-01-19,Thursday
591,C002,31,3,2023-07-06,12:56:00,14-07-2023,00:00:51,Surat,All Occasions,Myra Edwin,Bulandshahr,8915420519,yshukla@hotmail.com,Female,"H.No. 78
Sharaf Ganj
Indore 928261",Nihil Box,Colors,1804,All Occasions,Eveniet sint molestiae.,5412,2023,7,July,2023-07-06,Thursday
592,C007,47,5,2023-03-07,03:27:03,11-03-2023,21:41:23,Phusro,Holi,Jayant Kamdar,Berhampore,918576675504,pcontractor@hotmail.com,Male,"H.No. 501
Goswami Path, Bhilwara 482554",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,8190,2023,3,March,2023-03-07,Tuesday
593,C016,58,3,2023-02-05,17:30:40,12-02-2023,09:34:03,Bhilai,Valentine's Day,Amani Ganesh,Tenali,8482992702,sumerkaur@yahoo.com,Male,"667
Som Marg
Rajkot 238865",Sed Pack,Cake,1492,Valentine's Day,Reiciendis nam omnis vel explicabo amet perferendis.,4476,2023,2,February,2023-02-05,Sunday
594,C060,20,2,2023-05-26,21:26:03,01-06-2023,04:59:28,Varanasi,Anniversary,Riya Wagle,Satara,214103009,veercheema@khosla.com,Male,"H.No. 775
Sha Circle
Mumbai 290110",Reiciendis Box,Colors,697,Anniversary,Molestias earum quam dolor.,1394,2023,5,May,2023-05-26,Friday
595,C022,51,4,2023-11-08,13:49:19,15-11-2023,04:06:31,Dhanbad,All Occasions,Ivana Rout,Khandwa,913111711777,adhar@yahoo.com,Male,"24
Babu Nagar, Khammam 703294",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,4336,2023,11,November,2023-11-08,Wednesday
596,C046,50,1,2023-03-05,14:57:41,14-03-2023,17:58:44,Tiruppur,Holi,Tara Kannan,Guna,917543187237,madanheer@gmail.com,Male,"H.No. 26
Khurana, Kharagpur-183176",Eligendi Set,Plants,422,Holi,Consectetur illum pariatur totam fugit eum eaque.,422,2023,3,March,2023-03-05,Sunday
597,C074,16,1,2023-03-01,01:05:53,06-03-2023,02:49:44,Pimpri-Chinchwad,Holi,Vanya Apte,Sultan Pur Majra,919182523205,gdoshi@gmail.com,Female,"509, Shah Road, Medininagar 212721",Ut Pack,Sweets,1721,Holi,Quae occaecati laborum expedita perspiciatis consequatur ad.,1721,2023,3,March,2023-03-01,Wednesday
598,C054,37,3,2023-11-11,02:51:23,18-11-2023,21:53:27,Ratlam,Diwali,Umang Ahuja,Bidhannagar,7271590783,saksham09@hotmail.com,Female,"06/32
Kade
Mehsana-061743",Officiis Pack,Colors,1428,Diwali,Error facere quae cupiditate provident.,4284,2023,11,November,2023-11-11,Saturday
599,C004,34,1,2023-08-21,19:32:24,24-08-2023,12:13:52,Naihati,Raksha Bandhan,Tarini Bava,Miryalaguda,7232349928,vsen@hotmail.com,Male,"145
Sibal, Rourkela-650344",Placeat Pack,Soft Toys,1335,Raksha Bandhan,Illo in quas at rem.,1335,2023,8,August,2023-08-21,Monday
600,C095,47,4,2023-03-07,21:24:39,09-03-2023,15:17:19,Shimla,Holi,Mahika Cherian,Warangal,2769457161,pgala@yahoo.com,Female,"765
Srinivasan Ganj
Gangtok-960690",Harum Pack,Colors,1638,Holi,Maiores voluptates quam aspernatur magni distinctio provident.,6552,2023,3,March,2023-03-07,Tuesday
601,C030,1,4,2023-03-14,02:37:47,18-03-2023,03:37:12,Raurkela Industrial Township,All Occasions,Vardaniya Contractor,Sambhal,9972300876,choprakavya@dugar.org,Male,"H.No. 904
Dave Zila
Pimpri-Chinchwad 244227",Magnam Set,Soft Toys,1935,All Occasions,Quam numquam iste sunt nemo.,7740,2023,3,March,2023-03-14,Tuesday
602,C042,43,5,2023-11-02,10:17:25,11-11-2023,06:02:00,Buxar,Diwali,Eshani Sharma,Ajmer,916843169694,waliavaibhav@yahoo.com,Male,"85/523
Raval Path, Bhind-188340",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,3750,2023,11,November,2023-11-02,Thursday
603,C079,8,3,2023-05-29,05:23:57,07-06-2023,15:14:45,Tiruvottiyur,Anniversary,Vedika Sankaran,Bhilai,7606054646,advikakrishnan@hotmail.com,Female,"89
Srivastava Circle
Solapur 947664",Qui Box,Sweets,252,Anniversary,Praesentium necessitatibus quos esse neque.,756,2023,5,May,2023-05-29,Monday
604,C069,39,3,2023-01-31,19:54:56,03-02-2023,21:24:38,Tadipatri,All Occasions,Hunar Tripathi,Madhyamgram,1440411271,gabainaaya@chhabra.info,Female,"H.No. 637
Walla Zila, Begusarai 750201",Voluptate Set,Mugs,387,All Occasions,Voluptates nostrum ratione sint odit dolore consectetur.,1161,2023,1,January,2023-01-31,Tuesday
605,C068,45,2,2023-12-21,22:21:06,25-12-2023,20:49:33,Kakinada,Birthday,Ritvik Garde,Kalyan-Dombivli,913719858588,parinaaz89@varty-gaba.com,Male,"59/845, Kade Path, Barasat 294473",Iusto Set,Raksha Bandhan,722,Birthday,Adipisci quo laboriosam.,1444,2023,12,December,2023-12-21,Thursday
606,C047,3,5,2023-02-08,02:13:13,17-02-2023,07:31:32,Sambalpur,Valentine's Day,Bhamini Ravi,Jorhat,910798274175,ramachandranraghav@uppal-bhandari.com,Male,"56, Tak Street, Giridih 114150",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,7670,2023,2,February,2023-02-08,Wednesday
607,C028,50,3,2023-03-03,01:50:25,05-03-2023,09:52:56,Bidhannagar,Holi,Hridaan Rajagopalan,Noida,2539728317,indrans49@thaman-chopra.net,Female,"01, Kapur Road, Agra-329913",Eligendi Set,Plants,422,Holi,Consectetur illum pariatur totam fugit eum eaque.,1266,2023,3,March,2023-03-03,Friday
608,C030,55,5,2023-08-28,20:30:15,01-09-2023,07:14:20,Etawah,Raksha Bandhan,Vardaniya Contractor,Sambhal,9972300876,choprakavya@dugar.org,Male,"H.No. 904
Dave Zila
Pimpri-Chinchwad 244227",Dolores Gift,Soft Toys,1904,Raksha Bandhan,Nobis sed corrupti cupiditate fugiat unde.,9520,2023,8,August,2023-08-28,Monday
609,C024,25,5,2023-10-27,11:08:56,28-10-2023,23:46:55,Hazaribagh,Anniversary,Jhanvi Chowdhury,Kavali,910316756360,magarvardaniya@biswas.com,Female,"827, Shere Nagar, Mangalore 084058",Qui Gift,Plants,1202,Anniversary,Maxime culpa earum blanditiis.,6010,2023,10,October,2023-10-27,Friday
610,C068,5,3,2023-01-03,17:25:41,05-01-2023,00:11:36,Sirsa,All Occasions,Ritvik Garde,Kalyan-Dombivli,913719858588,parinaaz89@varty-gaba.com,Male,"59/845, Kade Path, Barasat 294473",Natus Gift,Colors,1444,All Occasions,Quis occaecati reprehenderit facere tenetur illum exercitationem.,4332,2023,1,January,2023-01-03,Tuesday
611,C056,28,2,2023-08-22,21:17:50,28-08-2023,03:27:30,Latur,Raksha Bandhan,Pihu Choudhury,Haridwar,9732644810,dhanuksastry@yahoo.com,Male,"H.No. 029, Grover
Kadapa-492513",Velit Set,Sweets,1778,Raksha Bandhan,Quidem sit facilis consequuntur iusto dignissimos exercitationem.,3556,2023,8,August,2023-08-22,Tuesday
612,C075,26,1,2023-03-02,10:22:25,08-03-2023,12:39:50,Shivpuri,Holi,Yashvi Bansal,Aligarh,914513765238,indranilsastry@gmail.com,Female,"62, Dash Street
Pondicherry-945886",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,289,2023,3,March,2023-03-02,Thursday
613,C063,4,5,2023-11-10,17:54:34,14-11-2023,19:18:27,Gwalior,Diwali,Arhaan Ahluwalia,Jamnagar,5287021467,pihu31@edwin-bawa.com,Male,"70/415
Sarna Road, Junagadh-305320",Accusantium Set,Sweets,1199,Diwali,Corporis odio consequatur perferendis repellendus laudantium deserunt.,5995,2023,11,November,2023-11-10,Friday
614,C089,26,1,2023-03-03,15:36:13,07-03-2023,18:51:41,Aizawl,Holi,Oorja Dey,Nellore,917264144428,shanaya87@gmail.com,Female,"91, Handa Circle
Baranagar-841504",Aliquam Box,Colors,289,Holi,Sunt repellendus quidem laborum provident voluptas ut nisi.,289,2023,3,March,2023-03-03,Friday
615,C020,28,3,2023-08-25,21:11:09,01-09-2023,06:10:16,Allahabad,Raksha Bandhan,Samaira Ganesh,Machilipatnam,1731643700,golesana@varty-gill.com,Male,"12, Khosla Chowk
Gopalpur-059682",Velit Set,Sweets,1778,Raksha Bandhan,Quidem sit facilis consequuntur iusto dignissimos exercitationem.,5334,2023,8,August,2023-08-25,Friday
616,C006,44,5,2023-11-08,23:57:57,12-11-2023,19:20:59,Phagwara,Diwali,Rania Mann,Karimnagar,919363577179,evaswamy@biswas-sekhon.com,Female,"15/89, Dayal Chowk, Rohtak 586046",Dolorum Set,Plants,794,Diwali,Nam quod aliquid.,3970,2023,11,November,2023-11-08,Wednesday
617,C083,22,1,2023-02-19,02:53:42,28-02-2023,17:01:34,Uluberia,All Occasions,Aaryahi Sodhi,Raurkela Industrial Township,912690208110,devanromil@hotmail.com,Male,"H.No. 256
Sami Street, Lucknow-283322",Exercitationem Pack,Soft Toys,1639,All Occasions,Iusto cum nostrum quasi dicta totam error.,1639,2023,2,February,2023-02-19,Sunday
618,C073,60,4,2023-11-05,16:09:13,15-11-2023,17:21:36,Lucknow,Diwali,Zeeshan Tailor,Parbhani,918037721297,vardaniya27@yahoo.com,Male,"63/76, Karan Street
Kanpur 487263",Ea Set,Sweets,827,Diwali,Ex omnis sit quibusdam.,3308,2023,11,November,2023-11-05,Sunday
619,C091,35,1,2023-03-06,07:18:46,16-03-2023,03:17:33,Patiala,Holi,Adira Rajan,New Delhi,915525478357,indrans79@gmail.com,Female,"H.No. 85
Bora Road
Rajpur Sonarpur-156686",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,1865,2023,3,March,2023-03-06,Monday
620,C074,67,3,2023-07-11,22:23:01,18-07-2023,01:24:50,Chapra,Anniversary,Vanya Apte,Sultan Pur Majra,919182523205,gdoshi@gmail.com,Female,"509, Shah Road, Medininagar 212721",Maiores Box,Raksha Bandhan,1374,Anniversary,Earum quos enim minima.,4122,2023,7,July,2023-07-11,Tuesday
621,C070,64,3,2023-08-20,07:17:03,28-08-2023,01:32:49,Ahmedabad,Raksha Bandhan,Emir Gokhale,Bhatpara,3859920805,emirlala@sethi-kari.com,Male,"49/10
Sengupta Marg, Madhyamgram 629284",Nostrum Box,Soft Toys,1878,Raksha Bandhan,Illo laboriosam at delectus.,5634,2023,8,August,2023-08-20,Sunday
622,C084,4,4,2023-11-08,14:13:32,09-11-2023,15:59:02,Bhiwandi,Diwali,Anahita Shankar,Tiruchirappalli,912205603376,jchada@hotmail.com,Male,"537
Bahl Nagar
Tinsukia 000008",Accusantium Set,Sweets,1199,Diwali,Corporis odio consequatur perferendis repellendus laudantium deserunt.,4796,2023,11,November,2023-11-08,Wednesday
623,C045,37,2,2023-11-08,13:37:50,18-11-2023,14:25:39,Lucknow,Diwali,Divit Mahajan,Maheshtala,6789522856,krishchoudhury@kakar.com,Female,"25/685, Kannan Street, Erode-345276",Officiis Pack,Colors,1428,Diwali,Error facere quae cupiditate provident.,2856,2023,11,November,2023-11-08,Wednesday
624,C024,53,5,2023-08-29,09:19:59,01-09-2023,08:29:54,Ambala,Raksha Bandhan,Jhanvi Chowdhury,Kavali,910316756360,magarvardaniya@biswas.com,Female,"827, Shere Nagar, Mangalore 084058",Ipsam Set,Sweets,1672,Raksha Bandhan,Deleniti aspernatur pariatur laudantium nihil at.,8360,2023,8,August,2023-08-29,Tuesday
625,C089,63,5,2023-02-23,21:15:42,04-03-2023,02:46:06,Belgaum,All Occasions,Oorja Dey,Nellore,917264144428,shanaya87@gmail.com,Female,"91, Handa Circle
Baranagar-841504",Adipisci Set,Sweets,1348,All Occasions,Recusandae voluptate eaque blanditiis harum in facere consequuntur.,6740,2023,2,February,2023-02-23,Thursday
626,C024,40,5,2023-09-23,15:12:58,27-09-2023,08:14:22,Bellary,Anniversary,Jhanvi Chowdhury,Kavali,910316756360,magarvardaniya@biswas.com,Female,"827, Shere Nagar, Mangalore 084058",Provident Pack,Sweets,1923,Anniversary,Voluptate eaque accusamus nobis voluptatem accusamus.,9615,2023,9,September,2023-09-23,Saturday
627,C024,51,4,2023-02-05,04:30:25,08-02-2023,23:38:12,Sirsa,All Occasions,Jhanvi Chowdhury,Kavali,910316756360,magarvardaniya@biswas.com,Female,"827, Shere Nagar, Mangalore 084058",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,4336,2023,2,February,2023-02-05,Sunday
628,C061,11,5,2023-02-10,21:50:27,13-02-2023,21:07:46,Ongole,Valentine's Day,Akarsh Ramesh,Kavali,4318554567,tsaini@johal-char.com,Female,"078, Ghose Nagar, Bikaner 211920",Maxime Set,Mugs,1096,Valentine's Day,Sapiente exercitationem illo sed ea.,5480,2023,2,February,2023-02-10,Friday
629,C032,28,5,2023-08-27,09:09:01,04-09-2023,15:31:23,Sangli-Miraj & Kupwad,Raksha Bandhan,Mannat Anand,Surat,1611365500,advika02@gmail.com,Male,"81/76, Khanna Nagar, Vasai-Virar-913106",Velit Set,Sweets,1778,Raksha Bandhan,Quidem sit facilis consequuntur iusto dignissimos exercitationem.,8890,2023,8,August,2023-08-27,Sunday
630,C071,67,3,2023-02-21,21:37:47,01-03-2023,18:53:08,Karimnagar,Anniversary,Purab Sheth,Tiruppur,8410472405,suhana89@yahoo.com,Male,"H.No. 12
Dua Zila, Thrissur 303124",Maiores Box,Raksha Bandhan,1374,Anniversary,Earum quos enim minima.,4122,2023,2,February,2023-02-21,Tuesday
631,C044,32,4,2023-04-13,21:41:50,17-04-2023,03:45:03,Gopalpur,Birthday,Seher Mann,Agra,9843970658,vardaniyakaran@krishnamurthy.com,Male,"H.No. 146, Ram Chowk
Meerut-776118",Fuga Set,Soft Toys,1792,Birthday,Modi veniam vero dolores.,7168,2023,4,April,2023-04-13,Thursday
632,C075,51,1,2023-07-11,22:35:01,12-07-2023,11:32:50,Adoni,All Occasions,Yashvi Bansal,Aligarh,914513765238,indranilsastry@gmail.com,Female,"62, Dash Street
Pondicherry-945886",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,1084,2023,7,July,2023-07-11,Tuesday
633,C031,52,5,2023-02-10,14:44:42,15-02-2023,05:12:46,Surat,Valentine's Day,Madhup Wable,Sasaram,135745753,priyansh11@dua-tella.com,Female,"H.No. 69
Shere
Durgapur 474507",Dolorum Box,Raksha Bandhan,236,Valentine's Day,Amet accusamus natus magni non recusandae.,1180,2023,2,February,2023-02-10,Friday
634,C038,57,3,2023-05-07,06:36:16,11-05-2023,13:43:49,Fatehpur,Birthday,Yakshit Shah,Aizawl,2847411902,kthaker@gmail.com,Female,"H.No. 77
Kalita Circle, Muzaffarnagar-768793",Voluptatem Box,Colors,1582,Birthday,Similique dolor saepe molestiae.,4746,2023,5,May,2023-05-07,Sunday
635,C095,67,1,2023-11-12,18:37:11,22-11-2023,07:23:32,Navi Mumbai,Anniversary,Mahika Cherian,Warangal,2769457161,pgala@yahoo.com,Female,"765
Srinivasan Ganj
Gangtok-960690",Maiores Box,Raksha Bandhan,1374,Anniversary,Earum quos enim minima.,1374,2023,11,November,2023-11-12,Sunday
636,C067,53,2,2023-08-25,07:18:26,02-09-2023,03:33:45,Panipat,Raksha Bandhan,Eva Sankaran,Anand,407409251,zdhar@gmail.com,Male,"538
Doctor Street, Machilipatnam 092427",Ipsam Set,Sweets,1672,Raksha Bandhan,Deleniti aspernatur pariatur laudantium nihil at.,3344,2023,8,August,2023-08-25,Friday
637,C056,51,3,2023-03-12,19:29:26,20-03-2023,22:34:14,Darbhanga,All Occasions,Pihu Choudhury,Haridwar,9732644810,dhanuksastry@yahoo.com,Male,"H.No. 029, Grover
Kadapa-492513",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,3252,2023,3,March,2023-03-12,Sunday
638,C060,39,1,2023-04-23,02:13:33,27-04-2023,02:51:20,Mira-Bhayandar,All Occasions,Riya Wagle,Satara,214103009,veercheema@khosla.com,Male,"H.No. 775
Sha Circle
Mumbai 290110",Voluptate Set,Mugs,387,All Occasions,Voluptates nostrum ratione sint odit dolore consectetur.,387,2023,4,April,2023-04-23,Sunday
639,C098,24,1,2023-05-26,02:36:31,31-05-2023,03:18:25,Amaravati,Birthday,Navya Golla,Cuttack,914461213936,tellamadhup@bhatt-bhasin.info,Male,"910
Rastogi Circle, Tiruppur 102771",Ad Box,Mugs,535,Birthday,Possimus perspiciatis nesciunt modi molestias.,535,2023,5,May,2023-05-26,Friday
640,C089,59,3,2023-08-23,06:16:51,31-08-2023,19:07:21,Bathinda,Raksha Bandhan,Oorja Dey,Nellore,917264144428,shanaya87@gmail.com,Female,"91, Handa Circle
Baranagar-841504",Pariatur Box,Cake,811,Raksha Bandhan,Exercitationem occaecati quam aperiam.,2433,2023,8,August,2023-08-23,Wednesday
641,C063,15,4,2023-05-18,23:59:56,26-05-2023,19:14:55,South Dumdum,Anniversary,Arhaan Ahluwalia,Jamnagar,5287021467,pihu31@edwin-bawa.com,Male,"70/415
Sarna Road, Junagadh-305320",Repudiandae Box,Raksha Bandhan,1488,Anniversary,Consequuntur placeat quia voluptate esse consectetur accusamus nemo.,5952,2023,5,May,2023-05-18,Thursday
642,C021,44,5,2023-11-02,05:26:04,07-11-2023,00:29:51,Kozhikode,Diwali,Siya Talwar,Mehsana,915555408563,hsunder@raman.info,Male,"H.No. 617, Brahmbhatt Path, Madanapalle-879728",Dolorum Set,Plants,794,Diwali,Nam quod aliquid.,3970,2023,11,November,2023-11-02,Thursday
643,C063,35,2,2023-02-26,13:10:24,06-03-2023,20:24:10,Malda,Holi,Arhaan Ahluwalia,Jamnagar,5287021467,pihu31@edwin-bawa.com,Male,"70/415
Sarna Road, Junagadh-305320",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,3730,2023,2,February,2023-02-26,Sunday
